InstanceID	N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	N16	N17	M0P0	M0P1	Class
946	0	1	1	1	1	0	0	0	0	1	0	1	1	2	2	0	1	0	1	2	5
947	1	1	0	1	1	0	0	0	0	2	1	0	0	1	1	1	2	0	2	0	6
948	0	0	0	0	2	0	0	1	0	1	0	0	0	2	1	0	2	2	0	0	0
949	1	0	0	1	2	0	0	1	0	1	0	0	0	2	1	0	0	0	0	2	2
950	0	0	0	2	0	0	0	1	1	0	2	2	1	0	1	1	0	1	2	0	6
951	1	1	0	0	2	0	1	1	0	1	0	1	1	1	1	0	0	1	0	2	2
952	0	1	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0
953	1	1	0	0	1	1	0	2	0	0	1	0	1	1	0	0	0	0	0	0	0
954	0	0	1	2	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0	3
955	0	1	0	1	2	0	0	0	0	1	0	2	1	0	0	0	1	0	2	1	7
956	1	0	0	1	1	0	0	2	0	1	1	1	1	1	1	0	2	0	2	1	7
957	0	1	0	2	2	0	1	2	0	0	1	0	1	1	1	0	0	0	2	1	7
958	0	0	0	1	0	0	1	1	0	0	1	0	1	1	1	1	2	0	1	2	5
959	0	0	0	0	2	0	0	2	0	0	1	0	1	1	1	0	0	0	2	1	7
960	1	1	0	1	2	0	0	0	0	0	1	1	2	1	1	1	0	1	0	1	1
961	0	0	1	2	1	0	0	1	0	1	1	1	1	1	0	0	0	1	0	2	2
962	0	0	0	1	1	1	1	2	0	0	0	0	1	1	1	0	2	0	2	1	7
963	1	0	0	0	1	0	1	1	0	1	0	0	0	2	2	0	2	0	1	2	5
964	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0
965	1	2	0	0	1	0	0	1	0	1	2	0	1	1	2	0	0	0	0	0	0
966	1	0	0	1	1	1	0	1	0	0	1	2	0	1	0	0	1	1	0	2	2
967	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	2	0	6
968	1	0	1	2	1	0	0	2	0	2	0	0	1	0	1	0	1	1	1	0	3
969	0	1	0	2	1	0	1	1	0	0	1	1	0	0	0	0	1	1	1	2	5
970	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	2	5
971	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0	1	0	1	2	5
972	0	0	0	2	2	0	0	1	0	1	2	1	2	0	1	0	0	0	0	1	1
973	0	0	0	1	1	0	0	0	1	0	2	0	0	1	1	0	1	0	1	0	3
974	0	0	1	1	1	0	0	2	1	1	1	2	1	1	0	0	1	1	0	1	1
975	0	0	1	1	1	0	0	1	0	0	2	2	1	1	2	0	0	1	2	1	7
976	0	0	0	1	0	0	1	1	2	1	2	0	2	0	0	0	0	0	1	2	5
977	1	0	1	0	1	0	0	1	0	0	1	0	0	2	2	1	0	1	0	1	1
978	0	0	1	0	1	0	0	1	0	1	0	1	0	0	2	0	1	0	2	1	7
979	0	2	0	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	1	0	3
980	1	1	0	1	1	1	0	2	0	2	1	1	1	1	2	0	1	0	2	2	8
981	1	1	0	1	0	0	0	1	0	0	1	2	1	1	2	0	0	1	0	1	1
982	0	0	0	1	1	0	2	1	0	2	1	0	0	1	0	0	0	0	1	0	3
983	0	1	0	1	0	0	0	2	0	0	1	1	0	1	1	0	1	0	2	2	8
984	0	1	0	1	1	0	0	2	0	0	1	1	2	1	1	0	1	0	2	2	8
985	0	0	0	0	2	0	0	2	0	0	0	2	2	0	0	1	2	1	1	2	5
986	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	2	5
987	0	0	1	0	2	0	1	2	0	0	0	0	0	0	1	0	1	0	1	0	3
988	0	0	0	2	1	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	3
989	0	0	0	1	0	0	0	2	0	1	1	0	1	1	1	1	1	0	2	2	8
990	1	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	1	1	1	0	3
991	0	1	0	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	2	2
992	0	0	0	0	1	0	0	1	0	0	2	1	0	1	2	0	0	0	0	1	1
993	1	0	0	2	1	0	1	1	0	0	1	0	0	1	1	0	0	0	1	2	5
994	0	1	0	0	1	0	0	1	0	0	1	2	0	0	0	0	2	0	1	2	5
995	0	0	0	0	1	0	1	0	0	0	2	2	1	0	1	1	0	2	2	1	7
996	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1
997	1	1	0	1	0	0	0	1	0	1	1	2	0	2	1	0	0	1	1	0	3
998	1	0	1	0	2	0	1	1	0	1	1	2	0	1	0	1	1	1	2	1	7
999	0	1	0	1	1	0	0	1	0	0	1	1	1	1	0	1	1	0	0	0	0
1000	0	0	0	1	1	0	0	2	0	0	0	1	0	1	1	0	0	0	0	2	2
1001	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	0	0	1	1	2	5
1002	0	2	0	1	0	0	0	2	0	1	2	2	2	1	0	0	2	0	2	1	7
1003	0	0	0	0	0	0	1	1	0	0	1	1	0	1	2	0	1	0	2	1	7
1004	0	0	0	1	0	1	0	1	0	1	1	0	2	0	0	0	2	1	0	1	1
1005	0	0	0	1	1	0	1	1	1	1	1	0	1	0	1	0	2	0	0	1	1
1006	1	0	1	2	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	0	3
1007	1	1	0	1	0	0	0	2	0	0	0	2	1	2	1	0	1	1	1	2	5
1008	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	2	2	8
1009	1	0	1	0	2	0	0	1	0	0	1	0	1	1	1	0	0	0	1	0	3
1010	0	1	0	0	0	0	1	1	0	1	0	1	1	2	0	0	0	0	0	0	0
1011	0	0	0	2	1	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0
1012	0	0	0	0	1	0	0	2	0	0	2	1	1	1	2	1	0	0	2	0	6
1013	1	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	2	0	2	2	8
1014	0	1	0	0	1	1	1	2	0	2	0	0	1	1	0	0	1	1	1	2	5
1015	0	2	0	0	0	0	0	1	0	0	2	2	0	1	2	0	0	0	0	1	1
1016	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	2	1	7
1017	0	1	0	0	1	0	0	2	0	2	2	1	0	1	0	0	1	1	2	2	8
1018	0	0	0	0	0	1	0	1	0	0	0	1	1	2	0	2	1	0	0	2	2
1019	0	1	1	2	1	0	0	1	0	1	0	1	0	0	0	0	0	0	2	2	8
1020	0	1	0	2	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	3
1021	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1
1022	0	0	0	1	2	1	0	2	0	0	2	1	1	2	2	0	1	0	2	0	6
1023	0	1	0	0	2	0	1	2	0	1	0	0	0	1	1	0	0	1	2	0	6
1024	0	0	0	2	2	0	0	1	0	2	0	1	2	1	1	0	1	0	1	0	3
1025	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	2	2	8
1026	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	1	1	0	2	1	7
1027	1	0	0	0	2	0	0	2	0	0	1	2	1	0	0	0	2	0	0	1	1
1028	0	1	0	1	2	0	0	1	0	1	1	2	1	1	1	0	2	0	2	2	8
1029	0	0	0	0	0	0	0	1	0	2	1	1	1	2	1	0	1	2	0	1	1
1030	0	0	0	1	2	1	1	1	0	0	1	0	0	1	2	0	1	0	1	2	5
1031	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	2	1	7
1032	1	0	0	1	2	0	0	1	0	2	2	0	0	2	1	0	0	0	2	1	7
1033	0	1	0	0	1	0	0	1	0	0	0	0	2	0	0	0	1	0	1	2	5
1034	0	0	0	2	0	0	0	0	0	0	1	0	1	1	1	0	1	1	2	2	8
1035	0	0	0	1	1	0	1	0	0	0	1	0	0	2	0	0	0	0	2	1	7
1036	0	0	0	0	1	0	0	1	0	0	1	2	1	0	0	0	0	1	1	0	3
1037	1	0	0	1	2	0	1	1	0	0	2	2	1	2	1	1	0	0	0	1	1
1038	0	1	0	2	1	1	1	2	0	1	1	1	1	1	0	0	1	0	1	0	3
1039	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	2	1	7
1040	0	1	0	2	1	0	0	2	0	1	0	1	1	0	1	0	0	1	0	1	1
1041	0	1	0	2	1	0	0	1	0	0	0	1	2	1	0	0	1	0	0	0	0
1042	0	1	0	1	1	0	0	1	1	1	2	0	0	2	1	0	0	0	1	2	5
1043	0	0	0	0	2	0	0	1	0	1	1	2	1	0	0	0	1	0	2	1	7
1044	0	0	0	2	1	0	1	2	0	1	1	2	0	0	2	0	1	0	2	1	7
1045	0	0	0	1	1	0	0	1	0	1	1	2	0	0	0	0	1	0	1	2	5
1046	0	0	0	2	2	0	0	1	0	0	1	2	1	0	1	0	0	0	2	1	7
1047	0	0	0	1	1	0	0	1	0	1	0	1	1	0	2	0	2	1	0	1	1
1048	0	0	0	2	0	0	0	2	0	0	1	1	0	0	1	1	1	1	0	0	0
1049	0	0	0	1	1	0	0	2	0	1	1	0	1	1	0	1	0	2	2	2	8
1050	0	0	0	1	1	0	0	1	0	0	0	1	0	1	2	0	0	0	2	2	8
1051	0	0	0	0	2	0	0	1	0	1	0	2	1	2	1	0	1	0	2	1	7
1052	0	2	1	1	1	0	0	2	0	1	1	1	1	2	2	0	0	0	2	1	7
1053	2	0	0	1	1	0	0	1	0	0	1	1	0	1	2	0	1	0	0	2	2
1054	0	0	0	2	1	0	0	1	0	0	1	0	1	2	1	0	1	1	1	0	3
1055	0	1	0	2	2	0	1	1	0	0	2	0	0	1	1	0	0	0	1	0	3
1056	0	0	0	1	1	1	0	2	0	1	2	1	1	1	1	0	2	0	2	1	7
1057	0	1	0	1	2	0	0	2	0	1	0	1	2	1	1	0	1	1	2	0	6
1058	0	0	0	2	1	0	0	0	0	0	2	1	0	1	0	1	1	0	0	2	2
1059	0	0	0	1	0	0	0	2	0	0	1	1	2	0	0	1	0	0	0	1	1
1060	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	1
1061	2	0	0	2	1	0	0	2	0	0	1	1	1	1	0	0	1	1	2	1	7
1062	0	0	0	2	0	0	0	1	0	0	1	2	2	1	0	0	1	0	0	1	1
1063	0	2	0	1	2	0	0	1	0	0	1	2	0	0	1	0	1	0	0	1	1
1064	0	0	0	0	1	0	0	0	1	0	1	1	1	2	1	0	1	0	0	2	2
1065	1	0	0	1	1	0	0	2	0	0	1	1	2	2	1	0	1	0	0	0	0
1066	0	1	0	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	2	1	7
1067	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	2	0	6
1068	0	0	0	2	1	0	0	1	0	1	1	1	1	1	1	0	1	0	0	0	0
1069	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	2	2
1070	0	1	1	1	0	0	1	0	0	0	1	2	0	1	0	0	0	0	1	2	5
1071	0	1	0	1	2	0	0	0	0	0	0	1	0	2	2	0	2	0	0	1	1
1072	0	0	0	2	1	0	0	1	0	1	2	1	0	1	2	0	0	0	2	1	7
1073	1	0	0	1	0	0	1	1	0	0	0	1	2	0	1	0	1	0	0	1	1
1074	0	1	0	1	1	0	1	1	1	0	0	1	2	1	2	0	0	0	0	0	0
1075	1	1	0	1	0	0	1	1	1	0	2	0	0	2	1	1	1	0	1	0	3
1076	0	1	0	0	1	0	0	1	0	0	0	1	1	1	1	1	0	2	0	1	1
1077	0	0	0	1	1	0	0	0	0	0	0	1	0	1	2	1	1	1	0	1	1
1078	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	1	2	0	1	2	5
1079	0	0	1	2	0	0	0	1	0	1	2	2	0	1	0	0	1	0	0	0	0
1080	0	1	0	0	1	0	0	2	0	1	0	2	1	1	1	0	0	1	1	0	3
1081	0	0	0	1	2	0	0	1	0	1	1	1	0	1	2	0	1	0	2	1	7
1082	1	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	1	1	2	2	8
1083	0	0	0	1	1	0	0	1	1	0	1	0	2	1	2	1	0	0	2	0	6
1084	0	1	0	1	0	0	0	1	0	2	1	1	1	1	1	0	1	0	1	0	3
1085	0	0	0	2	1	0	1	1	0	1	0	1	2	0	0	0	1	0	0	1	1
1086	0	1	1	1	1	0	0	2	0	1	0	0	1	1	1	0	0	1	1	2	5
1087	0	0	0	2	2	0	2	1	0	0	0	0	0	0	1	0	0	1	0	1	1
1088	0	0	0	1	0	0	1	2	0	0	1	1	1	1	1	0	1	1	0	1	1
1089	0	0	0	0	0	0	0	2	0	1	1	1	0	0	1	0	2	0	1	0	3
1090	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	2	5
1091	0	0	0	2	0	0	0	0	0	0	2	2	2	1	1	0	0	0	2	1	7
1092	0	0	1	1	0	0	0	1	1	1	2	0	1	0	0	1	1	1	1	2	5
1093	0	0	0	1	0	0	0	1	0	0	1	0	1	2	2	1	1	0	2	0	6
1094	1	1	0	1	1	0	0	1	0	0	1	1	2	0	0	0	0	0	1	2	5
1095	1	1	0	1	1	0	0	1	0	1	1	0	1	0	0	0	2	0	1	2	5
1096	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	1	1	1	0	1	1
1097	0	1	0	1	1	1	0	1	0	1	0	0	2	1	0	1	2	0	1	0	3
1098	0	1	0	1	1	0	1	1	0	0	2	1	1	0	1	1	2	1	2	2	8
1099	0	0	0	0	0	1	0	1	0	0	0	2	2	1	0	0	1	0	1	0	3
1100	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0	0	1	1
1101	1	2	0	2	0	0	0	1	0	0	0	0	1	1	2	1	0	1	1	2	5
1102	0	0	0	0	1	0	0	0	0	0	1	2	1	1	1	0	1	0	0	1	1
1103	0	1	0	1	1	0	0	1	1	1	1	0	1	0	1	0	1	1	1	2	5
1104	0	0	0	0	1	0	0	1	0	1	1	1	1	2	1	0	0	0	2	1	7
1105	1	1	0	0	2	0	1	0	0	1	1	0	2	2	0	0	1	0	1	0	3
1106	0	1	1	1	0	0	2	2	0	1	1	1	1	1	0	1	1	0	1	2	5
1107	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	2	1	0	1	1
1108	0	1	0	2	2	0	0	1	0	1	1	2	0	1	1	0	1	0	0	1	1
1109	1	0	0	0	0	0	0	1	0	1	0	0	0	2	2	0	1	0	0	0	0
1110	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	0	2	0	1	0	3
1111	0	0	1	1	1	0	1	1	0	0	1	1	0	0	1	0	0	0	2	1	7
1112	0	0	0	0	1	0	0	1	0	0	0	2	1	2	2	0	0	0	0	1	1
1113	1	1	0	0	0	1	0	1	0	1	1	1	2	0	0	0	2	1	0	1	1
1114	0	0	0	1	2	0	1	1	0	0	1	0	1	1	0	0	2	0	2	2	8
1115	0	1	2	0	0	1	0	2	0	0	0	0	1	0	0	2	2	1	2	1	7
1116	0	1	0	1	1	0	1	0	0	1	1	1	2	2	1	1	0	1	2	1	7
1117	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1	2	1	7
1118	0	0	0	1	1	0	1	0	0	1	0	2	0	1	1	0	1	0	0	2	2
1119	0	0	0	1	1	0	0	1	1	0	1	1	2	1	2	0	1	1	0	1	1
1120	0	0	0	1	0	0	0	1	0	0	0	1	1	2	0	1	1	0	1	0	3
1121	1	0	2	0	1	0	0	0	0	0	2	2	1	2	1	0	0	0	1	0	3
1122	0	0	0	1	0	0	0	1	0	1	2	2	0	2	0	1	1	0	0	1	1
1123	0	1	0	2	1	0	1	0	0	1	0	2	1	1	1	1	1	0	0	1	1
1124	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	2	5
1125	0	1	0	2	0	0	1	1	1	0	1	2	0	1	1	1	2	0	0	0	0
1126	0	0	0	0	1	0	1	1	0	0	0	1	0	2	1	0	0	0	0	2	2
1127	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	2	5
1128	0	1	0	2	1	0	0	2	0	0	0	2	1	0	1	0	1	0	1	2	5
1129	0	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	2	2
1130	0	1	0	2	1	0	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1
1131	0	1	2	0	1	1	2	1	0	0	1	2	1	1	0	0	0	0	2	0	6
1132	1	0	0	0	0	0	0	2	0	1	1	2	1	0	0	0	1	1	0	1	1
1133	0	1	0	0	0	0	1	2	0	0	1	1	2	0	1	0	0	1	2	0	6
1134	0	0	0	0	2	0	0	1	0	2	1	1	0	1	1	0	0	0	2	2	8
1135	0	0	0	0	1	0	0	2	1	0	0	2	1	1	1	0	0	0	1	2	5
1136	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	1
1137	0	1	0	1	1	0	0	0	2	1	1	1	1	1	0	1	1	0	2	1	7
1138	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	2	5
1139	1	0	0	0	1	2	0	2	0	1	1	1	2	1	1	0	1	0	1	2	5
1140	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	2	5
1141	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	1	1	2	0	6
1142	0	1	0	1	2	0	1	2	0	1	0	0	1	1	2	0	1	1	1	2	5
1143	1	0	0	0	1	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	3
1144	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	2	0	1	0	3
1145	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	5
1146	0	2	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	1
1147	1	0	0	2	1	0	0	1	0	0	0	0	1	0	1	0	1	1	2	1	7
1148	0	0	1	1	1	0	0	0	1	0	0	2	2	2	0	1	1	1	1	0	3
1149	1	1	0	0	1	0	0	1	1	1	1	2	1	1	1	0	2	0	1	0	3
1150	0	0	0	1	1	1	0	1	0	0	1	0	2	1	2	0	1	1	1	2	5
1151	2	0	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1
1152	0	0	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	0	2	0	6
1153	0	0	1	2	1	0	0	2	0	1	0	1	2	0	0	0	0	0	2	1	7
1154	1	1	0	1	1	0	2	1	0	0	1	1	1	2	1	0	0	0	0	1	1
1155	0	1	0	1	1	0	0	1	0	1	1	1	0	0	1	0	0	0	0	2	2
1156	0	1	0	2	1	0	0	2	0	1	1	1	1	1	1	0	1	0	1	0	3
1157	1	0	0	1	0	0	0	0	0	1	2	1	1	1	1	0	1	0	0	2	2
1158	0	1	1	0	0	0	2	1	0	1	0	0	1	1	2	0	1	0	0	1	1
1159	0	0	0	1	1	0	0	1	0	0	0	1	2	0	1	0	1	0	0	2	2
1160	1	0	1	1	1	0	0	2	0	1	1	1	1	0	1	1	0	0	1	0	3
1161	0	0	0	1	1	0	2	1	1	2	0	1	1	1	0	1	0	0	0	1	1
1162	0	0	0	1	1	0	1	0	0	0	0	1	1	2	1	0	0	0	1	0	3
1163	0	0	1	0	2	1	0	1	0	1	1	2	1	1	1	0	0	0	0	1	1
1164	0	0	0	2	1	0	1	1	0	0	1	0	0	2	0	0	1	1	2	1	7
1165	0	0	0	2	2	0	0	2	0	0	1	1	0	0	2	0	1	0	1	2	5
1166	1	0	0	0	0	0	1	1	1	0	0	0	1	2	0	1	0	1	2	0	6
1167	0	1	0	0	1	0	0	1	0	2	1	0	2	0	1	0	1	0	1	2	5
1168	0	1	0	1	0	0	1	0	0	0	1	1	2	1	1	0	1	0	1	2	5
1169	0	0	0	0	1	1	0	0	0	0	0	1	0	2	1	0	1	1	1	2	5
1170	0	1	0	1	1	1	0	0	0	2	1	1	2	0	2	0	0	0	1	2	5
1171	1	0	0	1	2	0	0	1	0	0	0	1	0	2	0	1	1	0	1	0	3
1172	1	1	0	1	2	0	0	2	0	0	2	0	0	1	0	0	0	0	2	1	7
1173	0	0	1	2	1	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1
1174	1	0	1	0	0	0	0	1	0	0	0	1	2	1	0	0	0	0	0	0	0
1175	1	2	0	0	1	0	1	1	0	2	1	0	0	2	0	1	1	0	1	0	3
1176	0	0	1	2	1	0	0	2	0	1	1	0	2	0	1	0	1	0	1	0	3
1177	0	0	0	0	0	0	1	0	0	1	0	1	0	1	2	0	0	1	1	0	3
1178	0	0	1	0	1	0	1	2	0	1	1	2	0	1	1	1	0	0	0	2	2
1179	0	0	0	1	0	0	0	0	1	2	2	1	1	1	1	0	1	1	0	0	0
1180	0	0	0	0	1	0	1	1	0	0	2	0	0	0	1	1	1	0	0	1	1
1181	1	0	0	2	1	0	0	1	0	0	0	1	0	1	1	1	0	0	0	2	2
1182	0	0	0	2	1	0	1	1	0	1	1	2	0	0	0	1	2	0	0	1	1
1183	0	0	1	1	2	0	0	2	0	0	0	0	0	1	1	0	1	1	2	0	6
1184	0	1	0	2	0	0	0	1	0	0	0	0	0	1	1	1	0	0	2	0	6
1185	0	1	1	0	1	0	0	1	0	0	1	2	1	1	1	0	0	0	0	1	1
1186	1	1	0	1	1	0	0	1	0	1	0	1	1	1	0	0	1	1	2	1	7
1187	1	0	1	1	0	1	0	1	0	0	1	2	0	1	0	0	0	0	2	1	7
1188	0	0	1	1	1	0	1	2	0	2	1	0	0	0	1	1	1	0	2	1	7
1189	1	1	0	1	2	1	0	1	0	1	0	0	1	1	0	0	2	0	0	1	1
1190	0	0	0	1	0	0	1	2	0	0	1	2	0	0	0	0	0	0	1	0	3
1191	0	1	0	1	1	0	1	0	0	0	0	1	2	1	1	0	2	1	0	1	1
1192	0	0	1	1	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	2	2
1193	0	0	0	1	1	0	0	0	0	1	0	2	0	1	1	1	1	1	2	0	6
1194	0	0	0	0	1	0	0	0	0	1	0	1	0	1	2	0	2	1	0	0	0
1195	1	0	0	2	1	0	0	0	0	0	2	2	1	0	1	0	1	0	1	0	3
1196	0	0	0	0	1	0	0	2	0	1	0	0	2	2	1	1	2	1	2	0	6
1197	1	1	0	0	2	0	0	1	0	2	0	1	2	0	2	0	0	0	2	0	6
1198	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	1	1
1199	0	1	0	2	0	0	1	1	0	1	0	0	0	1	0	1	0	1	0	1	1
1200	1	0	0	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	0	3
1201	0	0	0	0	2	0	0	2	0	2	1	0	1	1	1	0	1	0	2	0	6
1202	0	1	1	2	1	0	0	0	0	1	1	0	0	0	2	1	1	0	2	1	7
1203	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0
1204	0	1	0	0	1	0	0	1	0	0	0	1	2	1	0	1	1	0	1	0	3
1205	1	0	0	0	0	0	0	2	0	0	0	1	1	2	1	0	1	1	1	0	3
1206	0	1	1	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	1	1
1207	0	1	0	1	0	0	1	2	2	1	0	1	2	2	2	1	0	1	2	0	6
1208	0	0	0	0	2	0	0	2	1	0	0	1	2	1	1	0	1	0	2	0	6
1209	0	1	0	1	1	0	2	2	0	1	0	0	0	1	1	0	1	0	0	0	0
1210	0	0	0	0	1	0	0	1	0	1	1	2	1	2	1	0	0	0	2	1	7
1211	0	1	1	1	2	0	0	1	0	0	0	1	0	1	0	1	1	1	2	1	7
1212	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	0	2	1	0	0	0
1213	0	0	0	1	1	0	0	1	0	0	1	1	2	0	2	1	0	0	2	0	6
1214	0	1	0	1	1	0	1	1	0	0	1	1	1	2	0	0	0	0	2	1	7
1215	0	0	0	1	1	0	0	1	0	0	1	2	0	1	1	0	0	1	0	1	1
1216	0	0	1	0	2	0	0	1	1	0	1	0	1	2	1	0	1	0	0	0	0
1217	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	2	1	7
1218	1	2	0	0	0	1	0	1	0	1	0	1	2	1	1	1	0	0	0	0	0
1219	1	0	0	1	1	0	0	1	1	0	0	1	0	1	2	0	1	0	2	2	8
1220	0	0	0	0	1	1	0	1	0	0	0	1	2	0	1	0	1	1	1	0	3
1221	0	1	0	1	2	0	0	1	0	1	1	0	1	2	1	0	2	0	2	0	6
1222	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	3
1223	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	1	1	0	2	2	8
1224	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	2	1	0	3
1225	0	0	1	2	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	2	2
1226	0	1	0	1	1	0	0	2	0	1	1	0	1	0	1	2	0	0	1	0	3
1227	1	1	1	1	1	1	0	1	0	0	0	2	0	2	0	0	0	0	1	0	3
1228	0	0	0	0	1	0	0	1	0	1	1	2	0	0	0	0	1	0	2	0	6
1229	1	0	0	0	1	0	2	1	0	1	1	2	2	0	1	0	0	0	0	0	0
1230	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0
1231	0	1	0	0	1	0	0	1	0	0	1	0	0	1	2	1	1	0	0	0	0
1232	0	0	0	2	0	0	0	2	0	1	1	0	1	0	0	0	2	2	2	2	8
1233	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	2	2
1234	0	0	0	0	1	0	1	1	0	1	2	0	2	0	1	0	0	0	0	2	2
1235	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
1236	2	0	0	1	1	0	1	1	0	0	0	2	2	1	0	0	1	0	2	0	6
1237	0	1	1	1	1	0	0	1	1	0	0	2	1	1	0	0	0	0	0	2	2
1238	0	0	0	0	1	0	0	1	0	1	0	2	0	1	1	1	1	0	0	2	2
1239	0	0	0	2	0	0	0	1	0	1	0	2	2	1	1	0	1	0	2	2	8
1240	2	1	1	1	0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	2	2
1241	0	1	0	1	1	0	0	2	0	0	1	1	2	0	1	0	1	0	2	2	8
1242	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	2	2	8
1243	0	1	0	1	2	0	1	1	0	0	2	1	1	1	1	0	1	1	0	2	2
1244	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	1	0	1	2	2	8
1245	1	0	0	0	1	0	0	1	1	0	1	0	2	1	1	0	2	0	2	0	6
1246	0	1	0	1	0	0	0	0	0	2	0	2	1	1	1	0	2	0	0	2	2
1247	0	0	1	1	1	0	1	1	0	1	1	1	0	0	1	0	0	0	2	0	6
1248	0	1	0	1	0	0	1	1	0	1	1	0	2	0	2	0	1	1	2	2	8
1249	1	0	0	1	0	0	0	2	0	1	1	2	0	0	0	1	1	0	2	0	6
1250	0	0	0	2	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
1251	0	0	0	0	1	0	0	0	0	0	1	2	1	1	0	0	0	1	0	0	0
1252	0	1	1	2	2	0	0	2	0	1	1	0	0	0	2	0	1	1	0	2	2
1253	0	1	0	1	1	0	2	1	0	0	0	1	1	1	2	0	2	0	2	0	6
1254	0	0	1	1	1	0	1	2	0	0	1	1	1	1	0	0	1	0	0	0	0
1255	0	1	0	0	0	0	1	2	1	2	0	1	1	1	1	1	0	0	2	2	8
